year,month,pre,tmp,tmx,pet,wet,date,days_in_month,pet_mm,balance_mm,product,geography_id,source_status,pre_baseline_n,pre_anomaly,tmp_baseline_n,tmp_anomaly,tmx_baseline_n,tmx_anomaly,pet_mm_baseline_n,pet_mm_anomaly,balance_mm_baseline_n,balance_mm_anomaly,wet_baseline_n,wet_anomaly
1906,10,15.2,21.0,26.9,3.5,2.2,1906-10-01,31,108.5,-93.3,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.7599999999999998,30.0,-1.4233333333333285,30.0,-1.370000000000001,30.0,-3.8233333333333235,30.0,3.063333333333361,30.0,-0.37999999999999945
1906,11,50.9,17.1,22.7,2.5,4.8,1906-11-01,30,75.0,-24.1,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.4266666666666694,30.0,-0.61666666666666,30.0,-0.6399999999999935,30.0,0.20000000000000284,30.0,-0.6266666666666758,30.0,-0.13333333333333286
1906,12,55.5,14.2,18.9,1.9,5.8,1906-12-01,31,58.9,-3.3999999999999986,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-35.986666666666665,30.0,0.40000000000000036,30.0,0.26333333333333186,30.0,1.240000000000002,30.0,-37.22666666666667,30.0,-3.1499999999999995
1907,1,226.0,10.9,15.5,1.8,17.3,1907-01-01,31,55.800000000000004,170.2,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,117.47666666666665,30.0,-1.3333333333333304,30.0,-1.2866666666666653,30.0,-1.0333333333333314,30.0,118.51,30.0,6.323333333333332
1907,2,94.5,11.7,16.6,2.3,12.1,1907-02-01,28,64.39999999999999,30.10000000000001,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,13.913333333333327,30.0,-1.1466666666666665,30.0,-1.2433333333333287,30.0,-3.6200000000000045,30.0,17.533333333333342,30.0,1.7466666666666661
1907,3,68.4,11.5,16.9,2.9,8.7,1907-03-01,31,89.89999999999999,-21.499999999999986,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,24.23000000000001,30.0,-3.663333333333332,30.0,-3.7166666666666686,30.0,-10.333333333333343,30.0,34.56333333333334,30.0,2.336666666666665
1907,4,13.3,16.0,22.2,4.1,2.5,1907-04-01,30,122.99999999999999,-109.69999999999999,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-2.719999999999999,30.0,-2.393333333333331,30.0,-2.4499999999999957,30.0,-11.40000000000002,30.0,8.680000000000021,30.0,0.006666666666666821
1907,5,0.7,19.4,25.9,5.2,0.3,1907-05-01,31,161.20000000000002,-160.50000000000003,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-3.883333333333333,30.0,-2.15666666666667,30.0,-2.0800000000000054,30.0,-6.509999999999991,30.0,2.6266666666666367,30.0,-0.8000000000000003
1907,6,0.0,22.1,28.4,6.1,0.1,1907-06-01,30,183.0,-183.0,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,-0.10666666666666669,30.0,-2.213333333333331,30.0,-2.150000000000002,30.0,-10.900000000000006,30.0,10.79333333333335,30.0,0.049999999999999996
1907,7,0.0,24.4,30.4,6.2,0.0,1907-07-01,31,192.20000000000002,-192.20000000000002,CRU-CY4.10,CRU-CY:Israel,gridded estimate; station support unavailable,30.0,0.0,30.0,-1.9000000000000021,30.0,-1.7533333333333303,30.0,-9.81666666666672,30.0,9.81666666666672,30.0,0.0
